Wall time,Step,Value
1751229050.4376965,1050000,1.9999998807907104
1751229075.5197718,1060000,2.7500176429748535
1751229102.7908413,1070000,4.160006523132324
1751229130.5332043,1080000,3.439999580383301
1751229159.461048,1090000,0.9999998807907104
1751229189.2282603,1100000,2.5433380603790283
1751229216.2441902,1110000,0.0
1751229247.0139134,1120000,5.428591251373291
1751229276.1821325,1130000,1.888891339302063
1751229301.8498776,1140000,0.4000000059604645
1751229327.7350907,1150000,3.3333449363708496
1751229352.9309537,1160000,2.2800064086914062
1751229379.886199,1170000,0.0
1751229409.9399912,1180000,1.2499998807907104
1751229442.1109838,1190000,2.500011682510376
1751229469.7716608,1200000,3.26401424407959
1751229498.398586,1210000,1.2857141494750977
1751229526.6724255,1220000,1.8000046014785767
1751229555.1687822,1230000,2.3999998569488525
1751229583.1649842,1240000,4.405723571777344
1751229610.672802,1250000,0.9499998092651367
1751229632.7959316,1260000,2.309999942779541
1751229657.1857414,1270000,3.0966665744781494
1751229688.7720478,1280000,1.679999828338623
1751229714.8067772,1290000,0.5599998831748962
1751229740.7571163,1300000,0.25
1751229769.7844307,1310000,2.499999761581421
1751229798.6477094,1320000,2.440005302429199
1751229832.1612275,1330000,2.727287530899048
1751229858.894764,1340000,2.1999998092651367
1751229886.9086254,1350000,4.115002155303955
1751229912.7169976,1360000,0.0
1751229937.849717,1370000,2.1111109256744385
1751229962.7676554,1380000,0.7999998927116394
1751229988.530169,1390000,1.5999996662139893
1751230015.326732,1400000,0.0
1751230041.856639,1410000,0.0
1751230066.2194576,1420000,2.6666665077209473
1751230092.502837,1430000,2.2919998168945312
1751230118.721045,1440000,1.9999998807907104
