Wall time,Step,Value
1751228430.2799697,820000,0.00025784975150600076
1751228459.1292663,830000,0.0003004807513207197
1751228483.575887,840000,0.001796127762645483
1751228506.2149174,850000,0.0
1751228533.1093585,860000,0.0006389378104358912
1751228560.4156084,870000,0.00019572413293644786
1751228587.5402327,880000,0.0
1751228614.6372101,890000,0.0017566889291629195
1751228640.7278128,900000,0.0006155431619845331
1751228668.7247539,910000,0.0005537098040804267
1751228694.9196935,920000,0.0003668595163617283
1751228722.0400548,930000,0.0008713616989552975
1751228749.6725717,940000,0.0005612440290860832
1751228779.698529,950000,0.0007367708021774888
1751228807.793617,960000,0.0005193757824599743
1751228833.6598282,970000,0.0
1751228861.594652,980000,0.0
1751228888.7105162,990000,0.0007205908186733723
1751228915.9792924,1000000,0.0008998883422464132
1751228944.536198,1010000,0.0005110906204208732
1751228973.4536293,1020000,0.0
1751228999.7322187,1030000,0.0003080714668612927
1751229025.1667228,1040000,0.0008126936154440045
1751229050.4386861,1050000,0.00045766864786855876
1751229075.5197718,1060000,0.000584612600505352
1751229102.7908413,1070000,0.0012996145524084568
1751229130.5332043,1080000,0.0011644044425338507
1751229159.461048,1090000,0.0003774877404794097
1751229189.229257,1100000,0.0007439675973728299
1751229216.2451873,1110000,0.0
1751229247.0149107,1120000,0.001487232744693756
1751229276.1821406,1130000,0.0004618759558070451
1751229301.8498776,1140000,0.0002663155901245773
1751229327.7350907,1150000,0.0009165226947516203
1751229352.9315357,1160000,0.0005129373166710138
1751229379.887196,1170000,0.0
1751229409.9399912,1180000,0.0003658179484773427
1751229442.1124864,1190000,0.0006819453556090593
1751229469.772383,1200000,0.0008569200290367007
1751229498.3995821,1210000,0.00043736511725001037
1751229526.6731663,1220000,0.0004226354940328747
1751229555.1687822,1230000,0.0006778331007808447
1751229583.1649842,1240000,0.0012026081094518304
1751229610.6737978,1250000,0.00023233059619087726
1751229632.7959316,1260000,0.0008170609944500029
1751229657.186738,1270000,0.0010603194823488593
1751229688.7729962,1280000,0.0008151382207870483
1751229714.8077748,1290000,0.00022809961228631437
1751229740.7571163,1300000,0.00013234515790827572
1751229769.7844307,1310000,0.0008860599482432008
1751229798.6487072,1320000,0.0007485368987545371
1751229832.161825,1330000,0.0007523124222643673
1751229858.894764,1340000,0.0008411207818426192
1751229886.9086254,1350000,0.0010844510979950428
1751229912.7179973,1360000,0.0
1751229937.849717,1370000,0.0007075063767842948
1751229962.7686517,1380000,0.00038436485920101404
1751229988.530169,1390000,0.0007034133304841816
1751230015.326732,1400000,0.0
1751230041.8576365,1410000,0.0
1751230066.2204564,1420000,0.0008795074536465108
1751230092.5038347,1430000,0.0006521464674733579
1751230118.7220402,1440000,0.0005585031467489898
